expense_id,expense_date,expense_category,department,amount
E10557,2026-01-27,Marketing,Marketing,115322.07
E10558,2025-11-26,Operations,Operations,148232.29
E10559,2025-12-15,Operations,Operations,120036.24
E10560,2026-05-24,Technology,Technology,105507.46
E10561,2026-04-03,Logistics,Operations,58234.7
E10562,2025-02-01,Logistics,Operations,51147.39
E10563,2025-09-01,Customer Support,Support,112665.61
E10564,2025-08-27,Marketing,Marketing,79083.8
E10565,2026-05-24,Logistics,Operations,114346.17
E10566,2026-01-17,Technology,Technology,29090.95
E10567,2026-02-04,Operations,Operations,76507.1
E10568,2025-07-10,Salaries,HR,36743.25
E10569,2025-06-24,Technology,Technology,108023.82
E10570,2026-08-05,Logistics,Operations,67191.88
E10571,2026-03-29,Salaries,HR,29902.91
E10572,2025-03-14,Marketing,Marketing,71418.04
E10573,2026-06-26,Marketing,Marketing,48344.96
E10574,2025-08-13,Customer Support,Support,55257.07
E10575,2025-03-27,Technology,Technology,101700.84
E10576,2026-01-15,Operations,Operations,117137.8
E10577,2025-12-05,Salaries,HR,82209.13
E10578,2025-04-13,Marketing,Marketing,70036.24
E10579,2026-04-27,Customer Support,Support,5022.44
E10580,2025-02-10,Infrastructure,Technology,137087.59
E10581,2026-02-02,Logistics,Operations,40109.35
E10582,2026-07-04,Logistics,Operations,93356.52
E10583,2026-02-19,Logistics,Operations,90929.2
E10584,2025-11-12,Salaries,HR,118558.72
E10585,2026-01-17,Technology,Technology,25651.51
E10586,2025-03-03,Operations,Operations,26219.95
E10587,2026-04-25,Marketing,Marketing,71546.39
E10588,2026-07-29,Salaries,HR,5983.9
E10589,2025-11-21,Salaries,HR,113347.82
E10590,2026-08-01,Salaries,HR,6936.36
E10591,2026-06-03,Operations,Operations,100763.69
E10592,2025-06-26,Infrastructure,Technology,79380.44
E10593,2025-03-01,Technology,Technology,99968.52
E10594,2025-09-21,Customer Support,Support,91669.07
E10595,2025-07-20,Customer Support,Support,95088.87
E10596,2025-11-14,Marketing,Marketing,126748.74
E10597,2025-04-16,Technology,Technology,27291.15
E10598,2026-06-30,Marketing,Marketing,134873.8
E10599,2025-07-10,Infrastructure,Technology,37846.37
E10600,2026-07-03,Customer Support,Support,34745.97
E10601,2026-02-02,Operations,Operations,131348.37
E10602,2025-06-02,Marketing,Marketing,29712.43
E10603,2025-07-23,Customer Support,Support,28065.8
E10604,2025-12-29,Salaries,HR,135401.3
E10605,2025-07-15,Customer Support,Support,53011.2
E10606,2026-07-23,Customer Support,Support,20524.84
E10607,2025-02-24,Marketing,Marketing,144999.77
E10608,2026-01-15,Customer Support,Support,144380.94
E10609,2026-07-12,Logistics,Operations,16904.12
E10610,2025-05-19,Operations,Operations,92429.1
E10611,2026-03-08,Marketing,Marketing,100984.26
E10612,2026-03-08,Technology,Technology,141347.16
E10613,2025-01-12,Infrastructure,Technology,16439.17
E10614,2026-01-20,Marketing,Marketing,5344.03
E10615,2025-02-12,Salaries,HR,96548.85
E10616,2026-06-11,Technology,Technology,112035.88
E10617,2025-08-25,Marketing,Marketing,69491.87
E10618,2025-03-07,Marketing,Marketing,23433.13
E10619,2025-04-26,Technology,Technology,35262.69
E10620,2025-10-02,Customer Support,Support,146423.69
E10621,2025-09-19,Technology,Technology,127106.03
E10622,2026-06-26,Logistics,Operations,104919.51
E10623,2025-05-01,Technology,Technology,51251.92
E10624,2025-03-29,Operations,Operations,82145.83
E10625,2025-02-21,Technology,Technology,38754.25
E10626,2026-07-13,Technology,Technology,59412.96
E10627,2026-07-16,Marketing,Marketing,147262.68
E10628,2026-05-05,Infrastructure,Technology,12345.38
E10629,2026-04-27,Infrastructure,Technology,135673.29
E10630,2026-06-26,Infrastructure,Technology,4631.16
E10631,2025-12-16,Logistics,Operations,147425.41
E10632,2026-04-03,Marketing,Marketing,69855.43
E10633,2025-05-11,Customer Support,Support,127248.05
E10634,2025-03-05,Salaries,HR,43437.54
E10635,2025-04-29,Operations,Operations,56158.03
E10636,2026-04-23,Logistics,Operations,143590.75
E10637,2026-07-14,Logistics,Operations,95547.79
E10638,2025-11-09,Logistics,Operations,110439.01
E10639,2025-04-09,Marketing,Marketing,18644.76
E10640,2025-09-01,Marketing,Marketing,101873.02
E10641,2026-06-15,Operations,Operations,73635.37
E10642,2025-01-22,Logistics,Operations,108056.9
E10643,2026-04-13,Technology,Technology,91010.99
E10644,2025-10-09,Logistics,Operations,94319.74
E10645,2026-05-05,Technology,Technology,111405.39
E10646,2026-06-25,Salaries,HR,134800.3
E10647,2025-10-20,Operations,Operations,2609.23
E10648,2026-03-02,Marketing,Marketing,46991.51
E10649,2025-01-22,Logistics,Operations,103488.54
E10650,2026-08-01,Operations,Operations,69520.87
E10651,2025-03-03,Technology,Technology,65752.66
E10652,2026-02-10,Operations,Operations,123938.33
E10653,2025-11-08,Marketing,Marketing,110287.24
E10654,2025-10-16,Marketing,Marketing,106070.98
E10655,2026-08-06,Infrastructure,Technology,147962.82
E10656,2026-07-30,Salaries,HR,89646.48
E10657,2025-05-24,Operations,Operations,100111.8
E10658,2026-02-21,Salaries,HR,38349.99
E10659,2026-04-18,Customer Support,Support,128708.15
E10660,2026-02-11,Salaries,HR,137285.51
E10661,2025-07-21,Logistics,Operations,45791.78
E10662,2026-03-31,Marketing,Marketing,48190.82
E10663,2025-11-23,Marketing,Marketing,78541.47
E10664,2026-07-18,Customer Support,Support,80995.43
E10665,2025-04-23,Customer Support,Support,97430.05
E10666,2025-03-23,Customer Support,Support,31981.08
E10667,2025-11-26,Infrastructure,Technology,62311.13
E10668,2025-04-08,Salaries,HR,90678.62
E10669,2025-07-16,Marketing,Marketing,44272.6
E10670,2026-07-03,Marketing,Marketing,75866.84
E10671,2026-06-05,Infrastructure,Technology,115503.08
E10672,2025-08-17,Salaries,HR,44465.06
E10673,2025-08-20,Technology,Technology,77898.13
E10674,2025-11-30,Logistics,Operations,24654.82
E10675,2025-07-02,Customer Support,Support,47748.19
E10676,2026-07-06,Customer Support,Support,27377.01
E10677,2025-11-21,Technology,Technology,139391.65
E10678,2025-12-21,Infrastructure,Technology,60538.68
E10679,2025-05-12,Customer Support,Support,111627.98
E10680,2026-05-07,Technology,Technology,21995.22
E10681,2026-03-21,Marketing,Marketing,2042.83
E10682,2026-06-22,Logistics,Operations,11476.18
E10683,2025-12-25,Marketing,Marketing,137228.38
E10684,2026-05-02,Salaries,HR,47604.53
E10685,2025-03-01,Salaries,HR,46150.52
E10686,2026-07-11,Marketing,Marketing,106825.45
E10687,2026-04-02,Salaries,HR,135970.38
E10688,2025-10-03,Marketing,Marketing,21102.86
E10689,2025-12-24,Technology,Technology,86564.46
E10690,2026-05-22,Technology,Technology,89053.18
E10691,2025-09-30,Logistics,Operations,119576.94
E10692,2025-07-31,Customer Support,Support,145412.24
E10693,2025-03-16,Marketing,Marketing,142903.04
E10694,2026-02-14,Salaries,HR,148024.09
E10695,2025-12-07,Salaries,HR,125383.81
E10696,2026-05-05,Logistics,Operations,70372.72
E10697,2026-05-07,Customer Support,Support,85063.65
E10698,2026-06-15,Marketing,Marketing,90070.78
E10699,2025-04-02,Customer Support,Support,111588.26
E10700,2025-04-10,Marketing,Marketing,37676.42
E10701,2025-01-12,Salaries,HR,21066.81
E10702,2026-05-23,Customer Support,Support,135919.75
E10703,2026-02-05,Marketing,Marketing,116977.22
E10704,2026-04-18,Logistics,Operations,50497.02
E10705,2025-02-09,Logistics,Operations,90004.0
E10706,2025-05-01,Salaries,HR,130275.98
E10707,2025-03-03,Technology,Technology,105815.29
E10708,2025-04-16,Infrastructure,Technology,59985.17
E10709,2025-12-28,Infrastructure,Technology,6562.62
E10710,2025-08-25,Operations,Operations,2303.25
E10711,2026-07-17,Technology,Technology,57751.71
E10712,2025-05-30,Customer Support,Support,90993.09
E10713,2026-06-19,Customer Support,Support,78917.07
E10714,2025-11-10,Technology,Technology,102700.79
E10715,2025-05-15,Logistics,Operations,57471.47
E10716,2025-06-13,Operations,Operations,106764.36
E10717,2025-09-09,Customer Support,Support,118967.53
E10718,2026-06-13,Technology,Technology,42261.47
E10719,2025-07-01,Logistics,Operations,96171.83
E10720,2026-03-27,Operations,Operations,149714.4
E10721,2025-03-10,Technology,Technology,49003.73
E10722,2026-03-25,Technology,Technology,42407.83
E10723,2026-05-03,Marketing,Marketing,92756.78
E10724,2025-10-01,Logistics,Operations,40025.13
E10725,2025-02-14,Salaries,HR,9417.75
E10726,2026-03-01,Infrastructure,Technology,75915.62
E10727,2025-03-09,Logistics,Operations,63160.32
E10728,2025-01-05,Marketing,Marketing,100419.99
E10729,2026-08-06,Salaries,HR,9649.86
E10730,2026-07-08,Infrastructure,Technology,57348.01
E10731,2025-10-30,Infrastructure,Technology,122744.13
E10732,2025-10-28,Technology,Technology,74019.26
E10733,2025-08-26,Operations,Operations,124544.87
E10734,2026-06-17,Customer Support,Support,92406.45
E10735,2026-04-12,Salaries,HR,103272.65
E10736,2025-07-14,Customer Support,Support,32291.16
E10737,2025-07-06,Operations,Operations,92710.56
E10738,2026-03-01,Customer Support,Support,27299.75
E10739,2026-03-28,Logistics,Operations,122653.27
E10740,2026-05-28,Salaries,HR,25751.52
E10741,2025-04-25,Customer Support,Support,145443.97
E10742,2025-12-06,Customer Support,Support,81308.68
E10743,2025-10-14,Customer Support,Support,52579.76
E10744,2026-06-03,Customer Support,Support,12696.16
E10745,2026-01-15,Salaries,HR,86864.27
E10746,2025-02-25,Technology,Technology,41058.2
E10747,2025-07-24,Operations,Operations,41398.44
E10748,2025-06-13,Technology,Technology,99378.74
E10749,2026-04-13,Operations,Operations,8055.9
E10750,2025-05-25,Marketing,Marketing,77932.65
E10751,2025-06-16,Marketing,Marketing,91439.16
E10752,2026-01-14,Technology,Technology,77516.8
E10753,2026-07-14,Technology,Technology,52979.57
E10754,2026-03-14,Operations,Operations,26222.88
E10755,2025-02-03,Operations,Operations,77857.03
E10756,2025-05-17,Marketing,Marketing,113875.49
E10757,2025-02-21,Technology,Technology,34766.72
E10758,2025-11-11,Technology,Technology,87981.63
E10759,2025-12-09,Infrastructure,Technology,81309.81
E10760,2025-07-10,Logistics,Operations,65572.7
E10761,2026-04-21,Logistics,Operations,119113.22
E10762,2025-05-30,Operations,Operations,19126.5
E10763,2026-01-01,Salaries,HR,106183.01
E10764,2026-08-05,Customer Support,Support,72625.21
E10765,2025-01-13,Technology,Technology,118255.96
E10766,2026-07-19,Marketing,Marketing,93845.45
E10767,2025-02-19,Technology,Technology,125714.55
E10768,2026-08-02,Logistics,Operations,83425.85
E10769,2025-03-23,Infrastructure,Technology,9594.45
E10770,2025-01-03,Operations,Operations,90585.54
E10771,2026-06-02,Customer Support,Support,58596.6
E10772,2025-01-31,Operations,Operations,14794.87
E10773,2025-06-20,Operations,Operations,45702.28
E10774,2025-09-21,Infrastructure,Technology,65005.75
E10775,2026-03-24,Infrastructure,Technology,66795.48
E10776,2026-05-23,Salaries,HR,118791.67
E10777,2025-04-05,Salaries,HR,91976.83
E10778,2025-03-26,Marketing,Marketing,65319.39
E10779,2025-07-24,Customer Support,Support,11059.2
E10780,2025-03-08,Operations,Operations,68319.97
E10781,2026-03-21,Infrastructure,Technology,17252.11
E10782,2026-04-01,Infrastructure,Technology,73360.14
E10783,2026-05-24,Customer Support,Support,23033.98
E10784,2026-01-10,Infrastructure,Technology,8328.65
E10785,2026-04-27,Operations,Operations,138971.82
E10786,2026-06-27,Marketing,Marketing,114696.07
E10787,2026-02-17,Marketing,Marketing,68736.15
E10788,2026-04-30,Customer Support,Support,72247.49
E10789,2026-06-06,Operations,Operations,129752.73
E10790,2025-06-01,Customer Support,Support,29545.49
E10791,2025-08-10,Operations,Operations,105220.24
E10792,2026-03-23,Technology,Technology,85872.65
E10793,2025-01-19,Customer Support,Support,11573.87
E10794,2026-08-02,Marketing,Marketing,131121.65
E10795,2026-06-07,Marketing,Marketing,31526.37
E10796,2025-03-11,Logistics,Operations,147782.82
E10797,2025-07-12,Infrastructure,Technology,67218.69
E10798,2025-12-21,Infrastructure,Technology,130915.37
E10799,2025-09-22,Salaries,HR,15351.69
E10800,2025-11-08,Infrastructure,Technology,63657.26
E10801,2025-08-05,Logistics,Operations,137454.51
E10802,2025-03-14,Infrastructure,Technology,71553.5
E10803,2026-06-11,Logistics,Operations,10251.08
E10804,2026-06-02,Operations,Operations,149748.36
E10805,2026-07-13,Infrastructure,Technology,49810.84
E10806,2026-07-14,Marketing,Marketing,68876.46
E10807,2025-01-21,Infrastructure,Technology,125455.11
E10808,2025-03-29,Marketing,Marketing,82186.2
E10809,2026-07-17,Marketing,Marketing,4223.51
E10810,2025-02-26,Customer Support,Support,91091.55
E10811,2026-01-27,Customer Support,Support,124911.11
E10812,2025-12-14,Operations,Operations,15781.14
E10813,2025-10-03,Marketing,Marketing,61137.01
E10814,2026-04-26,Customer Support,Support,42294.93
E10815,2026-07-09,Infrastructure,Technology,18487.39
E10816,2025-01-02,Logistics,Operations,82305.0
E10817,2025-10-24,Technology,Technology,74809.5
E10818,2025-06-12,Marketing,Marketing,79661.77
E10819,2025-07-13,Technology,Technology,89786.39
E10820,2026-06-11,Salaries,HR,90549.04
E10821,2025-09-24,Customer Support,Support,43776.01
E10822,2025-07-22,Marketing,Marketing,121711.15
E10823,2026-01-31,Operations,Operations,15972.26
E10824,2025-10-31,Logistics,Operations,41182.43
E10825,2026-02-10,Infrastructure,Technology,75400.01
E10826,2025-06-23,Salaries,HR,80312.21
E10827,2025-02-04,Customer Support,Support,79166.07
E10828,2025-05-30,Customer Support,Support,38353.81
E10829,2025-12-26,Infrastructure,Technology,138233.44
E10830,2025-02-03,Marketing,Marketing,9891.7
E10831,2025-10-07,Logistics,Operations,130616.08
E10832,2025-01-21,Technology,Technology,12056.4
E10833,2025-10-24,Infrastructure,Technology,146081.65
E10834,2025-05-14,Operations,Operations,94101.29
E10835,2025-09-27,Infrastructure,Technology,119944.65
E10836,2025-07-26,Operations,Operations,133412.94
E10837,2025-02-22,Customer Support,Support,33758.29
E10838,2025-10-26,Marketing,Marketing,143022.17
E10839,2026-07-21,Infrastructure,Technology,3936.22
E10840,2025-03-23,Logistics,Operations,24464.13
E10841,2025-06-02,Operations,Operations,51118.82
E10842,2025-02-01,Salaries,HR,19787.01
E10843,2025-11-15,Salaries,HR,87307.06
E10844,2025-06-21,Marketing,Marketing,84821.38
E10845,2025-08-08,Infrastructure,Technology,32993.82
E10846,2026-06-25,Technology,Technology,116475.86
E10847,2025-08-29,Operations,Operations,46709.41
E10848,2025-06-02,Marketing,Marketing,148114.63
E10849,2026-03-31,Marketing,Marketing,59101.46
E10850,2026-06-02,Technology,Technology,6024.26
E10851,2026-03-21,Salaries,HR,124090.88
E10852,2026-04-22,Marketing,Marketing,118101.84
E10853,2025-07-04,Marketing,Marketing,36733.55
E10854,2026-02-28,Logistics,Operations,108684.42
E10855,2025-11-18,Logistics,Operations,63985.33
E10856,2026-04-27,Infrastructure,Technology,137968.24
E10857,2026-01-11,Operations,Operations,24439.65
E10858,2026-01-14,Logistics,Operations,105175.46
E10859,2026-01-25,Logistics,Operations,7383.06
E10860,2026-01-14,Operations,Operations,20692.57
E10861,2026-04-20,Salaries,HR,35582.67
E10862,2025-09-26,Salaries,HR,83772.54
E10863,2026-05-26,Salaries,HR,28472.42
E10864,2026-01-17,Salaries,HR,72392.86
E10865,2026-06-13,Operations,Operations,6929.39
E10866,2025-10-18,Customer Support,Support,137491.68
E10867,2026-04-06,Infrastructure,Technology,10869.07
E10868,2025-08-16,Salaries,HR,17649.84
E10869,2025-03-16,Salaries,HR,109503.29
E10870,2025-08-31,Marketing,Marketing,112347.37
E10871,2025-02-17,Technology,Technology,39495.91
E10872,2025-03-17,Logistics,Operations,94405.56
E10873,2025-09-05,Infrastructure,Technology,32096.23
E10874,2025-09-19,Infrastructure,Technology,40324.65
E10875,2025-02-16,Infrastructure,Technology,85316.2
E10876,2025-04-20,Technology,Technology,94817.07
E10877,2025-06-06,Marketing,Marketing,122002.45
E10878,2026-04-18,Salaries,HR,25510.41
E10879,2026-01-09,Salaries,HR,67034.37
E10880,2025-01-24,Technology,Technology,115983.69
E10881,2026-02-26,Customer Support,Support,147996.72
E10882,2026-05-23,Salaries,HR,119020.99
E10883,2025-04-14,Logistics,Operations,104742.11
E10884,2025-04-12,Infrastructure,Technology,61830.52
E10885,2025-11-06,Technology,Technology,95498.67
E10886,2026-06-29,Marketing,Marketing,12458.26
E10887,2025-04-24,Salaries,HR,96963.3
E10888,2026-08-04,Infrastructure,Technology,124337.22
E10889,2025-09-30,Marketing,Marketing,91499.21
E10890,2025-01-12,Technology,Technology,53619.33
E10891,2025-12-27,Infrastructure,Technology,41725.51
E10892,2025-04-21,Technology,Technology,114504.7
E10893,2026-06-13,Salaries,HR,58361.42
E10894,2025-09-01,Logistics,Operations,54428.33
E10895,2026-03-21,Logistics,Operations,27275.29
E10896,2025-11-06,Technology,Technology,77705.84
E10897,2025-07-13,Salaries,HR,69599.03
E10898,2025-07-17,Technology,Technology,73173.25
E10899,2025-07-27,Operations,Operations,12251.64
E10900,2025-09-04,Infrastructure,Technology,16964.16
E10901,2025-09-28,Technology,Technology,42196.55
E10902,2025-07-20,Technology,Technology,140364.54
E10903,2026-02-19,Salaries,HR,146844.43
E10904,2025-09-23,Infrastructure,Technology,123438.22
E10905,2025-10-23,Technology,Technology,146089.11
E10906,2026-05-24,Infrastructure,Technology,88823.46
E10907,2026-05-29,Technology,Technology,49375.39
E10908,2025-07-30,Infrastructure,Technology,46327.07
E10909,2026-01-25,Marketing,Marketing,146077.76
E10910,2025-11-02,Operations,Operations,52169.88
E10911,2026-06-10,Marketing,Marketing,44104.27
E10912,2025-07-11,Operations,Operations,108903.5
E10913,2026-01-02,Logistics,Operations,127981.94
E10914,2026-02-14,Customer Support,Support,67590.58
E10915,2026-05-05,Operations,Operations,74061.07
E10916,2026-07-12,Marketing,Marketing,60511.05
E10917,2025-07-12,Infrastructure,Technology,87994.31
E10918,2026-06-15,Salaries,HR,135430.49
E10919,2026-05-23,Operations,Operations,2571.44
E10920,2025-08-17,Logistics,Operations,146863.14
E10921,2026-06-16,Technology,Technology,106624.03
E10922,2025-04-22,Logistics,Operations,40115.14
E10923,2025-09-09,Marketing,Marketing,127951.71
E10924,2025-08-27,Salaries,HR,127700.31
E10925,2025-03-06,Marketing,Marketing,91404.14
E10926,2025-04-16,Customer Support,Support,108539.17
E10927,2025-01-16,Infrastructure,Technology,12516.52
E10928,2025-02-02,Logistics,Operations,147786.61
E10929,2025-02-11,Infrastructure,Technology,69404.34
E10930,2026-06-12,Logistics,Operations,20597.4
